starName,starId
Cindy Pickett,1273
Mike Myers,1274
Amanda Plummer,1275
Nastassja Kinski,1276
Colm Feore,1277
Derek Keurvorst,1278
Katya Ladan,1279
Devon Anderson,1280
Alexis Arquette,1281
Oliver Platt,1282
Danny Elfman,1283
Chris Sarandon,1284
Sam Elliott,1285
James Carville,1286
George Stephanopoulos,1287
Heather Beckel,1288
Paul Begala,1289
Kanin Howell,1290
Alexis Kirschner,1291
Heather Matarazzo,1292
Christina Brucato,1293
Victoria Davis,1294
Renaud,1295
Miou-Miou,1296
Jean Carmet,1297
Crispin Glover,1298
Verónica Forqué,1299
Àlex Casanovas,1300
Kim Vithana,1301
Jimmi Harkishin,1302
Sarita Khajuria,1303
Akbar Kurtha,1304
Luke Edwards,1305
Timothy Busfield,1306
John Ashton,1307
Ashley Crow,1308
Paolo Villaggio,1309
Isa Danieli,1310
Gigio Morra,1311
Sergio Solli,1312
Jeremy Davies,1313
Alberta Watson,1314
Benjamin Hendrickson,1315
Elizabeth Newett,1316
Travis Tedford,1317
Bug Hall,1318
Brittany Ashton Holmes,1319
Kevin Jamal Woods,1320
Keith Carradine,1321
Chelsea Field,1322
Shane Thomas Meier,1323
Carlo Cecchi,1324
Claudio Amendola,1325
Ricky Memphis,1326
Phoebe Cates,1327
Jim Broadbent,1328
Wendy Hughes,1329
Lily Tomlin,1330
Tony Curtis,1331
Susie Bright,1332
Arthur Laurents,1333
Shelley Long,1334
Gary Cole,1335
Christine Taylor,1336
Christopher Daniel Barnes,1337
Nanni Moretti,1338
Renato Carpentieri,1339
Antonio Neiwiller,1340
Claudia Della Seta,1341
John Heard,1342
Linda Hamilton,1343
Robert Patrick,1344
Scott Weinger,1345
Linda Larkin,1346
Jonathan Freeman,1347
Rodney A. Grant,1348
Scott Glenn,1349
Paige O'Hara,1350
Robby Benson,1351
Jesse Corti,1352
Rex Everhart,1353
Dickie Jones,1354
Christian Rub,1355
Mel Blanc,1356
Don Brodie,1357
Adriana Caselotti,1358
Harry Stockwell,1359
Lucille La Verne,1360
Roy Atwell,1361
Renée Zellweger,1362
William Holden,1363
Ernest Borgnine,1364
Robert Ryan,1365
Edmond O'Brien,1366
Mae Whitman,1367
Alex D. Linz,1368
Dizzy Gillespie,1369
Milt Hinton,1370
Marian McPartland,1371
Art Blakey,1372
Tony Todd,1373
Kelly Rowan,1374
Caroline Barclay,1375
Michael Bergeron,1376
Ralph Waite,1377
Al Michaels,1378
William H. Macy,1379
Peter Stormare,1380
Richard Romanus,1381
Joe Flaherty,1382
Don Francks,1383
Bruce Ramsay,1384
Valentina Vargas,1385
Doug Bradley,1386
Charlotte Chatton,1387
David Schwimmer,1388
Charlotte Gainsbourg,1389
Nic Knight,1390
Nino Manfredi,1391
Anna Karina,1392
Paolo Turco,1393
Ugo D'Alessio,1394
Phil Harris,1395
Eva Gabor,1396
Sterling Holloway,1397
Scatman Crothers,1398
Marisa Paredes,1399
Juan Echanove,1400
Carme Elias,1401
Rossy de Palma,1402
Daryl Hannah,1403
Matt LeBlanc,1404
Jayne Brook,1405
Gene Ross,1406
Paul Hewitt,1407
Lynn Whitfield,1408
Bobby Brown,1409
Ron Eldard,1410
Edward Norton,1411
John Mahoney,1412
Sheena Easton,1413
Dom DeLuise,1414
Rosana Pastor,1415
Icíar Bollaín,1416
Tom Gilroy,1417
Tim Daly,1418
Caroleen Feeney,1419
Dan Gunther,1420
Dana Wheeler-Nicholson,1421
Armin Mueller-Stahl,1422
Juliet Landau,1423
Bud Cort,1424
Irma P. Hall,1425
Michael Gunther,1426
Craig Chester,1427
Michael Stock,1428
Raoul O'Connell,1429
Richard E. Grant,1430
Judi Dench,1431
Eileen Atkins,1432
Theresa Randle,1433
Isaiah Washington,1434
Spike Lee,1435
Jenifer Lewis,1436
Emmanuelle Béart,1437
Michel Serrault,1438
Claire Nadeau,1439
Lou Diamond Phillips,1440
Michael Moriarty,1441
Masatoshi Nagase,1442
Fisher Stevens,1443
Gísli Halldórsson,1444
John Lynch,1445
Paul Terry,1446
Joanna Lumley,1447
Mark Wahlberg,1448
William Petersen,1449
Amy Brenneman,1450
Dave Foley,1451
Bruce McCulloch,1452
Kevin McDonald,1453
Mark McKinney,1454
Predrag 'Miki' Manojlovic,1455
Lazar Ristovski,1456
Mirjana Jokovic,1457
Slavko Stimac,1458
Kanu Bannerjee,1459
Karuna Bannerjee,1460
Subir Banerjee,1461
Chunibala Devi,1462
Daniel Bernhardt,1463
James Hong,1464
Donald Gibb,1465
Soumitra Chatterjee,1466
Sharmila Tagore,1467
Alok Chakravarty,1468
Swapan Mukherjee,1469
Michael Jordan,1470
Wayne Knight,1471
Manner Washington,1472
Trace Beaulieu,1473
Michael J. Nelson,1474
Jim Mallon,1475
Kevin Murphy,1476
Jane Fonda,1477
John Phillip Law,1478
Anita Pallenberg,1479
Milo O'Shea,1480
Billy Bob Thornton,1481
Molly Ringwald,1482
Jefferson Mays,1483
Matt Keeslar,1484
Victoria Smurfit,1485
Anthony Brophy,1486
Eddie Constantine,1487
Akim Tamiroff,1488
Valérie Boisgel,1489
Eric Roberts,1490
Gregory Harrison,1491
Margaret Cho,1492
Danny Glover,1493
Doug E. Doug,1494
Barry Corbin,1495
Jaime Gomez,1496
Shirley MacLaine,1497
Miguel Sandoval,1498
Raymond Cruz,1499
Luis Guzmán,1500
Bill Nunn,1501
Michael Bowen,1502
Audie England,1503
Costas Mandylor,1504
Eric da Silva,1505
Raven Snow,1506
Charlie Talbert,1507
George C. Scott,1508
Perry Anzilotti,1509
Lukas Haas,1510
John C. Reilly,1511
Fredro Starr,1512
Terrence Howard,1513
Roger Moore,1514
Janet Gunn,1515
Joey Lawrence,1516
Billy Joel,1517
Richard Mulligan,1518
Ben Chaplin,1519
Jamie Foxx,1520
Jonathan Banks,1521
Robert Deacon,1522
Gail O'Grady,1523
Gary Farmer,1524
Olivier Martinez,1525
Pierre Arditi,1526
François Cluzet,1527
Christian Clavier,1528
Valérie Lemercier,1529
Marie-Anne Chazel,1530
Peter Sallis,1531
Anne Reid,1532
Peter Hawkins,1533
N/A,1534
Zack Duhame,1535
Katie Schlossberg,1536
Maila Nurmi,1537
Dolores Fuller,1538
Paul Marco,1539
Conrad Brooks,1540
Robin Tunney,1541
Fairuza Balk,1542
Neve Campbell,1543
Rachel True,1544
Peter Berg,1545
Randy Quaid,1546
Sheila Burrell,1547
Stephen Fry,1548
John Spencer,1549
François Hadji-Lazaro,1550
Anna Falchi,1551
Mickey Knox,1552
Jami Gertz,1553
Atsuko Tanaka,1554
Iemasa Kayumi,1555
Akio Ôtsuka,1556
Kôichi Yamadera,1557
Pamela Anderson,1558
Amir AboulEla,1559
Adriana Alexander,1560
David Andriole,1561
Lucinda Jenney,1562
Bethany Joy Lenz,1563
Nicollette Sheridan,1564
Marcia Gay Harden,1565
Jessica Lundy,1566
Alex McKenna,1567
Richard Schiff,1568
Shane,1569
Peter Sellers,1570
Sterling Hayden,1571
Keenan Wynn,1572
Maya Lin,1573
Maggie Cheung,1574
Dominique Horwitz,1575
Thomas Kretschmann,1576
Jochen Nickel,1577
Sebastian Rudolph,1578
Burt Reynolds,1579
Ving Rhames,1580
Treat Williams,1581
Catherine Zeta-Jones,1582
Pruitt Taylor Vince,1583
Liv Tyler,1584
Shelley Winters,1585
Debbie Harry,1586
Jared Harris,1587
Martha Plimpton,1588
Lothaire Bluteau,1589
Magaye Niang,1590
Myriam Niang,1591
Christoph Colomb,1592
Mustapha Ture,1593
Brian Kerwin,1594
Ewen Bremner,1595
Kevin McKidd,1596
Brigitte Bardot,1597
Alain Delon,1598
John Plumpis,1599
Janel Moloney,1600
Sinéad Cusack,1601
Leslie Mann,1602
Mary Kay Bergman,1603
Corey Burton,1604
Bill Murray,1605
Vanessa Angel,1606
James Coburn,1607
Larry Miller,1608
Vanessa Williams,1609
Claudiu Bleont,1610
Olga Tudorache,1611
George Constantin,1612
Michael DeLorenzo,1613
Leopold Kozlowski,1614
Viggo Mortensen,1615
Dan Hedaya,1616
Trini Alvarado,1617
Peter Dobson,1618
John Astin,1619
Chris Cooper,1620
Elizabeth Peña,1621
Stephen Mendillo,1622
Stephen J. Lang,1623
Michelle Trachtenberg,1624
Gregory Smith,1625
Vanessa Chester,1626
Kyra Sedgwick,1627
Forest Whitaker,1628
Amy Braverman,1629
Miranda Rhyne,1630
Jennifer Aniston,1631
Vincent Kartheiser,1632
Dirk Benedict,1633
Charlton Heston,1634
Dennis Franz,1635
Shaquille O'Neal,1636
Ally Walker,1637
James Acheson,1638
Will Patton,1639
Richard Alan Baker,1640
Patrick Bauchau,1641
Haydée Politoff,1642
Daniel Pommereulle,1643
Alain Jouffroy,1644
André Eisermann,1645
Udo Samel,1646
Jeremy Clyde,1647
Katharina Thalbach,1648
Geneviève Bujold,1649
Udo Kier,1650
Megan Ward,1651
Billy West,1652
Reginald Hudlin,1653
Goldie Hawn,1654
Bette Midler,1655
Brawley Nolte,1656
Hedy Burress,1657
Jenny Lewis,1658
Jenny Shimizu,1659
Louise Fletcher,1660
Rachel Weisz,1661
Fred Ward,1662
Mara Wilson,1663
Richard Brooks,1664
Iggy Pop,1665
James Cosmo,1666
Pierre Brasseur,1667
Alida Valli,1668
Juliette Mayniel,1669
Alexandre Rignault,1670
Kyle Howard,1671
Herbert Russell,1672
Angie Everhart,1673
Stacy Keach,1674
A.J. Langer,1675
Jeffrey Wright,1676
Don Johnson,1677
John P. Ryan,1678
Michelle Yeoh,1679
Kenneth Tsang,1680
David Paymer,1681
Michael Murphy,1682
Rosanna Arquette,1683
Alexandra Paul,1684
Youssef Abed-Alnour,1685
Paul Gleason,1686
Michael V. Gazzo,1687
Rongguang Yu,1688
Emil Chau,1689
Athena Chu,1690
James Whitmore,1691
Brock Pierce,1692
Blake Boyd,1693
Richard T. Jones,1694
Jeep Swenson,1695
Haley Joel Osment,1696
Andrea Martin,1697
Scott McAfee,1698
Candace Hutson,1699
Heather Hogan,1700
Jeff Bennett,1701
Donald Pleasence,1702
Marianne Hagan,1703
Mitchell Ryan,1704
Ariane Schluter,1705
Ad van Kempen,1706
Imogen Stubbs,1707
Steven Mackintosh,1708
Tony Robinow,1709
Michael McGill,1710
Élodie Bouchez,1711
Gaël Morel,1712
Stéphane Rideau,1713
Frédéric Gorny,1714
Gary Cooper,1715
Ingrid Bergman,1716
Arturo de Córdova,1717
Cary Grant,1718
James Stewart,1719
Ruth Hussey,1720
Gene Kelly,1721
Donald O'Connor,1722
Debbie Reynolds,1723
Jean Hagen,1724
Leslie Caron,1725
Oscar Levant,1726
Georges Guétary,1727
Audrey Hepburn,1728
Fred Astaire,1729
Kay Thompson,1730
Michel Auclair,1731
Kim Novak,1732
Barbara Bel Geddes,1733
Tom Helmore,1734
George Peppard,1735
Patricia Neal,1736
Buddy Ebsen,1737
Grace Kelly,1738
Wendell Corey,1739
Thelma Ritter,1740
Clark Gable,1741
Claudette Colbert,1742
Walter Connolly,1743
Roscoe Karns,1744
Ginger Rogers,1745
Alice Brady,1746
Edward Everett Horton,1747
Charles Boyer,1748
Joseph Cotten,1749
May Whitty,1750
Eva Marie Saint,1751
James Mason,1752
Jessie Royce Landis,1753
Marilyn Monroe,1754
George Raft,1755
Fred MacMurray,1756
Ray Walston,1757
Humphrey Bogart,1758
Paul Henreid,1759
Claude Rains,1760
Mary Astor,1761
Gladys George,1762
Peter Lorre,1763
Walter Hampden,1764
Rex Harrison,1765
Stanley Holloway,1766
Wilfrid Hyde-White,1767
Shirley Temple,1768
Richard Greene,1769
Anita Louise,1770
Ian Hunter,1771
Gregory Peck,1772
Eddie Albert,1773
Hartley Power,1774
Judy Garland,1775
Margaret O'Brien,1776
Lucille Bremer,1777
Vivien Leigh,1778
Thomas Mitchell,1779
Barbara O'Neil,1780
Frank Morgan,1781
Ray Bolger,1782
Bert Lahr,1783
Peter O'Toole,1784
Mark Linn-Baker,1785
Jessica Harper,1786
Joseph Bologna,1787
Gloria Swanson,1788
Erich von Stroheim,1789
Nancy Olson,1790
Orson Welles,1791
Dorothy Comingore,1792
Agnes Moorehead,1793
Keir Dullea,1794
Gary Lockwood,1795
William Sylvester,1796
Daniel Richter,1797
Bette Davis,1798
Anne Baxter,1799
George Sanders,1800
Celeste Holm,1801
Norma Shearer,1802
Joan Crawford,1803
Rosalind Russell,1804
Mary Boland,1805
Laurence Olivier,1806
Joan Fontaine,1807
Judith Anderson,1808
Joel McCrea,1809
Laraine Day,1810
Herbert Marshall,1811
Louis Calhern,1812
Michael Chekhov,1813
Leo G. Carroll,1814
Deborah Kerr,1815
Richard Denning,1816
Neva Patterson,1817
John Williams,1818
Spencer Tracy,1819
Joan Bennett,1820
Elizabeth Taylor,1821
Don Taylor,1822
Greta Garbo,1823
Melvyn Douglas,1824
Ina Claire,1825
Bela Lugosi,1826
Cyd Charisse,1827
Nanette Fabray,1828
Maurice Chevalier,1829
John McGiver,1830
Louis Jourdan,1831
Hermione Gingold,1832
Errol Flynn,1833
Olivia de Havilland,1834
Basil Rathbone,1835
Tyrone Power,1836
Linda Darnell,1837
Gale Sondergaard,1838
Gene Tierney,1839
Dana Andrews,1840
Clifton Webb,1841
Vincent Price,1842
Ronald Colman,1843
Jane Wyatt,1844
John Howard,1845
Edna Best,1846
Erik Rhodes,1847
William Powell,1848
Carole Lombard,1849
Gail Patrick,1850
Jack Benny,1851
Robert Stack,1852
Felix Bressart,1853
Rock Hudson,1854
James Dean,1855
Carroll Baker,1856
Raymond Massey,1857
Julie Harris,1858
Burl Ives,1859
Myrna Loy,1860
Maureen O'Sullivan,1861
Nat Pendleton,1862
David Niven,1863
Cantinflas,1864
Finlay Currie,1865
Robert Morley,1866
Ralph Bellamy,1867
Gene Lockhart,1868
Donna Reed,1869
Lionel Barrymore,1870
Jean Arthur,1871
Edward Arnold,1872
Charles Ruggles,1873
Walter Catlett,1874
Irene Dunne,1875
Beulah Bondi,1876
Edgar Buchanan,1877
Leslie Howard,1878
Frances Dee,1879
Kay Johnson,1880
Freddie Bartholomew,1881
Dolores Costello,1882
C. Aubrey Smith,1883
Guy Kibbee,1884
Danny Kaye,1885
Walter Slezak,1886
Barbara Bates,1887
Elsa Lanchester,1888
Robert Donat,1889
Madeleine Carroll,1890
Lucie Mannheim,1891
Godfrey Tearle,1892
Duane Jones,1893
Judith O'Dea,1894
Karl Hardman,1895
Marilyn Eastman,1896
Peter Bull,1897
Jennifer Jones,1898
Gina Lollobrigida,1899
Jack Carson,1900
Barbara Stanwyck,1901
Walter Brennan,1902
James Frain,1903
Helen Hayes,1904
Adolphe Menjou,1905
Mary Philips,1906
Thokozani Nkosi,1907
Ron Smerczak,1908
Betty Field,1909
Susan Strasberg,1910
Adrian Pasdar,1911
Paige Turco,1912
Arabella Field,1913
Casey Siemaszko,1914
Illeana Douglas,1915
Sissy Boyd,1916
Christina Pickles,1917
Zach Grenier,1918
Jeffrey Force,1919
Tony Shalhoub,1920
Marc Anthony,1921
Larry Block,1922
Bruce Dern,1923
William Sanderson,1924
Queen Latifah,1925
Vivica A. Fox,1926
Kimberly Elise,1927
Teri Hatcher,1928
Charlize Theron,1929
Brian Cox,1930
Jeffrey Nordling,1931
David Selby,1932
Heidi Kling,1933
Bill Bixby,1934
Susan Clark,1935
Don Knotts,1936
Tim Conway,1937
Fess Parker,1938
Basil Ruysdael,1939
Hans Conried,1940
Ray Milland,1941
Kim Richards,1942
Dean Jones,1943
Michele Lee,1944
David Tomlinson,1945
Buddy Hackett,1946
Ken Berry,1947
Stefanie Powers,1948
John McIntire,1949
Dorothy McGuire,1950
Tommy Kirk,1951
Jeff York,1952
Hayley Mills,1953
Maureen O'Hara,1954
Brian Keith,1955
Don Ameche,1956
Don Alder,1957
Jane Wyman,1958
Richard Egan,1959
Karl Malden,1960
Annette Funicello,1961
John Mills,1962
James MacArthur,1963
Janet Munro,1964
Dorothy Provine,1965
Roddy McDowall,1966
Kirk Douglas,1967
Paul Lukas,1968
Rawle D. Lewis,1969
Tony Danza,1970
Ilene Woods,1971
James MacDonald,1972
Eleanor Audley,1973
Verna Felton,1974
Sebastian Cabot,1975
John Fiedler,1976
Jon Walmsley,1977
Aurora Miranda,1978
Carmen Molina,1979
Dora Luz,1980
Rickie Sorensen,1981
Karl Swenson,1982
Junius Matthews,1983
Edward Brophy,1984
James Baskett,1985
Herman Bing,1986
Julie Andrews,1987
Dick Van Dyke,1988
Glynis Johns,1989
Sean Marshall,1990
Helen Reddy,1991
Jim Dale,1992
Mickey Rooney,1993
Angela Lansbury,1994
Sam Jaffe,1995
Kathryn Beaumont,1996
Ed Wynn,1997
Richard Haydn,1998
Pearl Bailey,1999
Jack Albertson,2000
Paul Perri,2001
Eleanor Parker,2002
Jeff Fahey,2003
Jenny Wright,2004
Mark Bringelson,2005
Reginald VelJohnson,2006
Tom Everett Scott,2007
Timothy Spall,2008
Brenda Blethyn,2009
Phyllis Logan,2010
Claire Rushbrook,2011
Laurie Fortier,2012
Yvonne Zima,2013
Craig Bierko,2014
Glen Berry,2015
Linda Henry,2016
Scott Neal,2017
Tameka Empson,2018
John Kani,2019
Frederic Kimball,2020
Mark Boone Junior,2021
Bronson Dudley,2022
Bruce A. Young,2023
Jim True-Frost,2024
Ossie Davis,2025
Andre Braugher,2026
Richard Belzer,2027
Harold Perrineau,2028
Vince Vaughn,2029
Heather Graham,2030
Ron Livingston,2031
John Rhys-Davies,2032
Val Bettin,2033
Robert Young,2034
Robert Mitchum,2035
Gloria Grahame,2036
Eric Blore,2037
Gene Wilder,2038
Peter Ostrum,2039
Roy Kinnear,2040
Peter Wyngarde,2041
Megs Jenkins,2042
Michael Redgrave,2043
John Beck,2044
Mary Gregory,2045
Louise Lasser,2046
Carlos Montalbán,2047
Nati Abascal,2048
John Cleese,2049
Michael Palin,2050
Graham Chapman,2051
Terry Gilliam,2052
Robert Preston,2053
Don Porter,2054
Natalie Wood,2055
Michael J. Pollard,2056
Felipe Pazos,2057
Harry Bellaver,2058
Richard Alameda,2059
Robert Cummings,2060
Chris Penn,2061
Jennifer Grey,2062
Jerry Orbach,2063
Cynthia Rhodes,2064
Andrew McCarthy,2065
Jonathan Silverman,2066
Catherine Mary Stewart,2067
Terry Kiser,2068
Stephen Rea,2069
Rita Karin,2070
Henry Thomas,2071
Dee Wallace,2072
Reginald Owen,2073
Kathleen Lockhart,2074
Terry Kilburn,2075
Kelly McGillis,2076
Sal Mineo,2077
Jim Backus,2078
Jamie Renée Smith,2079
Karen Black,2080
Mark Salling,2081
Brendan Kelly,2082
John Salemmo,2083
Nadine Miral,2084
Bernice DeLeo,2085
Kim Hunter,2086
Jacques Perrin,2087
Vincent Gallo,2088
Adam Trese,2089
Gareth Williams,2090
Virginie Ledoyen,2091
Benoît Magimel,2092
Dominique Valadié,2093
Michel Bompoil,2094
Pascal Duquenne,2095
Henri Garcin,2096
Liza Harris,2097
Liam Ahern,2098
George Martin,2099
Courtney Love,2100
Brett Harrelson,2101
Ben Affleck,2102
Sam Rockwell,2103
French Stewart,2104
Don Baker,2105
Mark Goodin,2106
Mark Merritt,2107
Peter Baker,2108
Henry Fonda,2109
Doug McKeon,2110
Catherine Schell,2111
Herbert Lom,2112
Rik Mayall,2113
Marsha Mason,2114
Michael Biehn,2115
Leo Burmester,2116
Adrienne Barbeau,2117
Janet Leigh,2118
John Houseman,2119
Lee Van Cleef,2120
Patrick Macnee,2121
Dennis Dugan,2122
Christopher Stone,2123
Yves Montand,2124
Elisabeth Depardieu,2125
Hippolyte Girardot,2126
Eileen Brennan,2127
Robert Webber,2128
Tony Ward,2129
Bruce LaBruce,2130
Kevin P. Scott,2131
Ivar Johnson,2132
Lenny von Dohlen,2133
Melinda Dillon,2134
Lauren Bacall,2135
Carol Channing,2136
Cy Coleman,2137
Muhammad Ali,2138
George Foreman,2139
Don King,2140
James Brown,2141
Emilio Cigoli,2142
Luciano De Ambrosis,2143
Isa Pola,2144
Adriano Rimoldi,2145
Petr Cepek,2146
Jan Kraus,2147
Vladimír Kudla,2148
Antonin Zacpal,2149
Nathalie Baye,2150
Maurice Barrier,2151
Bernard-Pierre Donnadieu,2152
David Bennent,2153
Mario Adorf,2154
Angela Winkler,2155
Florence Thomassin,2156
Jean-Philippe Écoffey,2157
Alastair Sim,2158
Arthur Lowe,2159
Hugh Owens,2160
Phillip Rhee,2161
Mark Rolston,2162
Laurie Metcalf,2163
Maria Pitillo,2164
Ray Wise,2165
Enzo Cannavale,2166
Antonella Attili,2167
Marie-Laure Dougnac,2168
Pascal Benezech,2169
Jean-Claude Dreyfus,2170
Richard Bohringer,2171
Alan Howard,2172
Wladyslaw Kowalski,2173
Halina Gryglaszewska,2174
Kalina Jedrusik,2175
Ralph Meeker,2176
George Macready,2177
Jan Munroe,2178
Brian Flanagan,2179
Constance Cowley,2180
Diego Abatantuono,2181
Claudio Bigagli,2182
Giuseppe Cederna,2183
Claudio Bisio,2184
Alison Whelan,2185
Kirsten Sheridan,2186
Lenore Banks,2187
Tara Morice,2188
Pat Thomson,2189
Randall Adams,2190
David Harris,2191
Gus Rose,2192
Jackie Johnson,2193
Loles León,2194
Julieta Serrano,2195
Madonna,2196
Donna DeLory,2197
Niki Haris,2198
Luis Camacho,2199
Brooke Xtravaganza,2200
André Christian,2201
Dorian Corey,2202
Paris Duprée,2203
Michael Berryman,2204
Peter Brocco,2205
Strother Martin,2206
Edie Adams,2207
Billy Dee Williams,2208
Mandy Patinkin,2209
Karen Allen,2210
Paul Freeman,2211
Carrie Henn,2212
Paul Reiser,2213
Jonathan Pryce,2214
Katherine Helmond,2215
Eli Wallach,2216
Aldo Giuffrè,2217
Paul McGann,2218
Richard Griffiths,2219
Ralph Brown,2220
Lee J. Cobb,2221
Martin Balsam,2222
Jack Hawkins,2223
Patrick Magee,2224
Michael Bates,2225
Warren Clarke,2226
John Megna,2227
Frank Overton,2228
Rosemary Murphy,2229
Frederic Forrest,2230
Charles Bronson,2231
Claudia Cardinale,2232
Jason Robards,2233
Bruno Ganz,2234
Solveig Dommartin,2235
Otto Sander,2236
Curt Bois,2237
Trevor Howard,2238
Tom Skerritt,2239
Veronica Cartwright,2240
Bruce Campbell,2241
Marcus Gilbert,2242
Ian Abercrombie,2243
Jean-Marc Barr,2244
Paul Shenar,2245
Tatsuya Nakadai,2246
Akira Terao,2247
Jinpachi Nezu,2248
Daisuke Ryû,2249
Anthony Perkins,2250
Vera Miles,2251
John Gavin,2252
Chow Yun-Fat,2253
Danny Lee,2254
Sally Yeh,2255
Kong Chu,2256
John Belushi,2257
Cab Calloway,2258
R. Lee Ermey,2259
Adam Baldwin,2260
Derek Jacobi,2261
Simon Shepherd,2262
James Larkin,2263
Elizabeth Berridge,2264
Roy Dotrice,2265
John Wayne,2266
Barry Fitzgerald,2267
Ward Bond,2268
Elizabeth McGovern,2269
Frank Vincent,2270
Tony Roberts,2271
Alisa Freyndlikh,2272
Aleksandr Kaydanovskiy,2273
Anatoliy Solonitsyn,2274
Nikolay Grinko,2275
Sam Shepard,2276
Herbert Grönemeyer,2277
